"subregion","state","INC","PRE2","model"
"Kenya","Africa","229.929884","0.6704809","2004"
"Kenya","Africa","235.77563","0.67064537","2005"
"Kenya","Africa","244.198561","0.67808241","2006"
"Kenya","Africa","254.354986","0.68881704","2007"
"Kenya","Africa","265.385279","0.70042811","2008"
"Kenya","Africa","276.240528","0.71030928","2009"
"Kenya","Africa","288.34555","0.72234555","2010"
"Kenya","Africa","302.396225","0.73803855","2011"
"Kenya","Africa","315.970289","0.75125047","2012"
"Kenya","Africa","327.214739","0.75803688","2013"
"Kenya","Africa","340.315274","0.76841281","2014"
"Kenya","Africa","353.465558","0.77818484","2015"
"Kenya","Africa","369.728312","0.79383585","2016"
"Kiribati","Oceania","0.52611779","0.70297018","1990"
"Kiribati","Oceania","0.5360646","0.70462787","1991"
"Kiribati","Oceania","0.55912954","0.72425037","1992"
"Kiribati","Oceania","0.59017352","0.75423223","1993"
"Kiribati","Oceania","0.64236533","0.81055133","1994"
"Kiribati","Oceania","0.72596951","0.90480007","1995"
"Kiribati","Oceania","0.85206917","1.04787215","1996"
"Kiribati","Oceania","1.05616208","1.28176083","1997"
"Kiribati","Oceania","1.26985847","1.52000765","1998"
"Kiribati","Oceania","1.50477246","1.77363432","1999"
"Kiribati","Oceania","1.80920217","2.09612427","2000"
"Kiribati","Oceania","1.77926333","2.02938573","2001"
"Kiribati","Oceania","1.81232434","2.02580895","2002"
"Kiribati","Oceania","1.8626468","2.03556477","2003"
"Kiribati","Oceania","1.92298387","2.05632723","2004"
"Kiribati","Oceania","1.96928461","2.06587284","2005"
"Kiribati","Oceania","2.0378772","2.08642861","2006"
"Kiribati","Oceania","2.10132122","2.11788627","2007"
"Kiribati","Oceania","2.16547567","2.16017072","2008"
"Kiribati","Oceania","2.22267567","2.19527556","2009"
"Kiribati","Oceania","2.30025072","2.24204674","2010"
"Kiribati","Oceania","2.35826543","2.27808107","2011"
"Kiribati","Oceania","2.42351568","2.30642561","2012"
"Kiribati","Oceania","2.49677859","2.33076257","2013"
"Kiribati","Oceania","2.56926646","2.3511694","2014"
"Kiribati","Oceania","2.63414344","2.36792753","2015"
"Kiribati","Oceania","2.7068298","2.38629396","2016"
"Kuwait","Asia","12.6727171","0.61536603","1990"
"Kuwait","Asia","13.2585554","0.65709675","1991"
"Kuwait","Asia","14.013108","0.72658559","1992"
"Kuwait","Asia","15.1617979","0.83368719","1993"
"Kuwait","Asia","16.1947389","0.93889837","1994"
"Kuwait","Asia","17.1935476","1.02798182","1995"
"Kuwait","Asia","18.0634164","1.07185142","1996"
"Kuwait","Asia","19.2204772","1.10923359","1997"
"Kuwait","Asia","20.3820832","1.13101044","1998"
"Kuwait","Asia","21.1055693","1.12609568","1999"
"Kuwait","Asia","21.3568188","1.10192133","2000"
"Kuwait","Asia","20.7083017","1.04176623","2001"
"Kuwait","Asia","20.6481862","1.01341756","2002"
"Kuwait","Asia","20.2373046","0.9660902","2003"
"Kuwait","Asia","22.0925317","1.01919566","2004"
"Kuwait","Asia","21.4996411","0.95075322","2005"
"Kuwait","Asia","22.9638927","0.95971767","2006"
"Kuwait","Asia","23.8227457","0.9389146","2007"
"Kuwait","Asia","25.7170523","0.95503847","2008"
"Kuwait","Asia","27.3356934","0.9567406","2009"
"Kuwait","Asia","28.0249808","0.92551943","2010"
"Kuwait","Asia","29.3780514","0.92016858","2011"
"Kuwait","Asia","32.2038031","0.95681193","2012"
"Kuwait","Asia","32.9066467","0.93005405","2013"
"Kuwait","Asia","36.3926429","0.98453769","2014"
"Kuwait","Asia","39.4398428","1.02956858","2015"
"Kuwait","Asia","42.3800457","1.07660804","2016"
"Kyrgyzstan","Asia","661.822265","15.112013","1990"
"Kyrgyzstan","Asia","689.87771","15.6081599","1991"
"Kyrgyzstan","Asia","721.359066","16.1978971","1992"
"Kyrgyzstan","Asia","792.490161","17.6746788","1993"
"Kyrgyzstan","Asia","854.793086","18.9156315","1994"
"Kyrgyzstan","Asia","881.733193","19.3214844","1995"
"Kyrgyzstan","Asia","857.560574","18.5313233","1996"
"Kyrgyzstan","Asia","822.916179","17.5085974","1997"
"Kyrgyzstan","Asia","795.330251","16.6528043","1998"
"Kyrgyzstan","Asia","753.433702","15.5433757","1999"
"Kyrgyzstan","Asia","703.743357","14.3307725","2000"
"Kyrgyzstan","Asia","684.541988","13.8069808","2001"
"Kyrgyzstan","Asia","673.116879","13.4747734","2002"
"Kyrgyzstan","Asia","685.863973","13.6280033","2003"
"Kyrgyzstan","Asia","691.79323","13.6373573","2004"
"Kyrgyzstan","Asia","699.704765","13.6703847","2005"
"Kyrgyzstan","Asia","714.254669","13.8165782","2006"
"Kyrgyzstan","Asia","693.265784","13.2534864","2007"
"Kyrgyzstan","Asia","664.300464","12.5358644","2008"
"Kyrgyzstan","Asia","625.441546","11.6331694","2009"
"Kyrgyzstan","Asia","608.412497","11.1418504","2010"
"Kyrgyzstan","Asia","592.342904","10.6885315","2011"
"Kyrgyzstan","Asia","580.677444","10.3176884","2012"
"Kyrgyzstan","Asia","564.023465","9.86613155","2013"
"Kyrgyzstan","Asia","560.011251","9.64347243","2014"
"Kyrgyzstan","Asia","562.750947","9.53864745","2015"
"Kyrgyzstan","Asia","588.93707","9.84366194","2016"
"Laos","Asia","74.0525679","1.78331701","1990"
"Laos","Asia","76.5853237","1.79517162","1991"
"Laos","Asia","79.1861635","1.8051977","1992"
"Laos","Asia","81.8599199","1.8143722","1993"
"Laos","Asia","84.4527772","1.82030589","1994"
"Laos","Asia","86.955554","1.82392448","1995"
"Laos","Asia","89.2395308","1.82709073","1996"
"Laos","Asia","91.5552221","1.82919954","1997"
"Laos","Asia","93.5047452","1.8238171","1998"
"Laos","Asia","92.2676296","1.75942655","1999"
"Laos","Asia","92.0897913","1.72008005","2000"
"Laos","Asia","92.7213057","1.69766569","2001"
"Laos","Asia","91.6113078","1.64783394","2002"
"Laos","Asia","92.2673835","1.63270876","2003"
"Laos","Asia","92.758355","1.61529128","2004"
"Laos","Asia","94.0952874","1.61166185","2005"
"Laos","Asia","95.9763566","1.61593476","2006"
"Laos","Asia","97.8535222","1.61854869","2007"
"Laos","Asia","99.6956003","1.61880562","2008"
"Laos","Asia","102.253772","1.62876386","2009"
"Laos","Asia","103.712998","1.61973648","2010"
"Laos","Asia","104.767954","1.60719498","2011"
"Laos","Asia","107.323768","1.61456592","2012"
"Laos","Asia","110.036712","1.62183511","2013"
"Laos","Asia","112.905864","1.63015823","2014"
"Laos","Asia","115.923534","1.64054163","2015"
"Laos","Asia","118.991437","1.65010052","2016"
"Latvia","Europe","666.710679","25.1621678","1990"
"Latvia","Europe","689.649351","26.125246","1991"
"Latvia","Europe","719.288917","27.5552795","1992"
"Latvia","Europe","782.463642","30.5530263","1993"
"Latvia","Europe","808.686963","32.115872","1994"
"Latvia","Europe","721.838302","29.0944747","1995"
"Latvia","Europe","585.417742","23.8723134","1996"
"Latvia","Europe","533.47879","21.9694346","1997"
"Latvia","Europe","562.414138","23.3643028","1998"
"Latvia","Europe","539.207266","22.566821","1999"
"Latvia","Europe","518.890869","21.918369","2000"
"Latvia","Europe","517.627332","22.1442787","2001"
"Latvia","Europe","471.137052","20.3901374","2002"
"Latvia","Europe","450.967689","19.713899","2003"
"Latvia","Europe","442.484251","19.5572867","2004"
"Latvia","Europe","456.74944","20.4009717","2005"
"Latvia","Europe","471.543715","21.2554841","2006"
"Latvia","Europe","446.473326","20.2968501","2007"
"Latvia","Europe","410.500468","18.8707198","2008"
"Latvia","Europe","388.590465","18.1702849","2009"
"Latvia","Europe","369.841707","17.6519062","2010"
"Latvia","Europe","352.581937","17.1266711","2011"
"Latvia","Europe","347.046073","17.063452","2012"
"Latvia","Europe","342.649177","17.020649","2013"
"Latvia","Europe","335.55548","16.7821323","2014"
"Latvia","Europe","339.827302","17.0820802","2015"
"Latvia","Europe","341.889211","17.2523239","2016"
"Lebanon","Asia","26.97299","0.97943732","1990"
"Lebanon","Asia","27.3387552","0.9782833","1991"
"Lebanon","Asia","28.3872192","0.99544125","1992"
"Lebanon","Asia","29.6492155","1.01668468","1993"
"Lebanon","Asia","30.521816","1.02471373","1994"
"Lebanon","Asia","31.5189211","1.03924961","1995"
"Lebanon","Asia","32.0226427","1.04414101","1996"
"Lebanon","Asia","32.5299749","1.05270212","1997"
"Lebanon","Asia","33.0203899","1.05963259","1998"
"Lebanon","Asia","33.2933518","1.05346708","1999"
"Lebanon","Asia","34.2949615","1.0611446","2000"
"Lebanon","Asia","35.3902726","1.05969886","2001"
"Lebanon","Asia","36.9016402","1.0586765","2002"
"Lebanon","Asia","38.8780835","1.06524207","2003"
"Lebanon","Asia","40.9468229","1.0766721","2004"
"Lebanon","Asia","42.7726244","1.08866102","2005"
"Lebanon","Asia","44.3002855","1.10640247","2006"
"Lebanon","Asia","45.5633959","1.1252719","2007"
"Lebanon","Asia","46.9057175","1.14504372","2008"
"Lebanon","Asia","48.6233184","1.16227846","2009"
"Lebanon","Asia","51.0781457","1.17904054","2010"
"Lebanon","Asia","54.7544337","1.19885023","2011"
"Lebanon","Asia","59.1318207","1.21544693","2012"
"Lebanon","Asia","64.3063647","1.24017492","2013"
"Lebanon","Asia","69.4791386","1.26926477","2014"
"Lebanon","Asia","74.1025274","1.30024713","2015"
"Lebanon","Asia","78.313962","1.34388421","2016"
"Lesotho","Africa","52.6642999","3.36880277","1990"
"Lesotho","Africa","53.1115944","3.33282022","1991"
"Lesotho","Africa","54.5455274","3.35634354","1992"
"Lesotho","Africa","55.6369919","3.35732935","1993"
"Lesotho","Africa","58.0165901","3.43589094","1994"
"Lesotho","Africa","59.217321","3.44601321","1995"
"Lesotho","Africa","60.3964325","3.46520808","1996"
"Lesotho","Africa","62.2244144","3.52570046","1997"
"Lesotho","Africa","65.3948761","3.66341367","1998"
"Lesotho","Africa","65.5643965","3.63352674","1999"
"Lesotho","Africa","67.449784","3.69866869","2000"
"Lesotho","Africa","66.2325642","3.6001248","2001"
"Lesotho","Africa","66.7202733","3.59215321","2002"
"Lesotho","Africa","67.7715922","3.6124251","2003"
"Lesotho","Africa","68.0758929","3.59320739","2004"
"Lesotho","Africa","67.9496905","3.55377786","2005"
"Lesotho","Africa","68.3381571","3.53807018","2006"
"Lesotho","Africa","69.0839547","3.54395348","2007"
"Lesotho","Africa","70.6477692","3.59318289","2008"
"Lesotho","Africa","70.9855184","3.57833587","2009"
"Lesotho","Africa","72.5236375","3.62002721","2010"
"Lesotho","Africa","73.4046597","3.6280544","2011"
"Lesotho","Africa","75.0692736","3.67140452","2012"
"Lesotho","Africa","77.2126017","3.73522251","2013"
"Lesotho","Africa","78.5301793","3.7567498","2014"
"Lesotho","Africa","79.3504593","3.75394051","2015"
"Lesotho","Africa","79.8535822","3.74100342","2016"
"Liberia","Africa","23.7941908","1.11432138","1990"
"Liberia","Africa","23.5283078","1.1179208","1991"
"Liberia","Africa","23.0501448","1.11056057","1992"
"Liberia","Africa","22.8277883","1.10867279","1993"
"Liberia","Africa","23.1900757","1.12116278","1994"
"Liberia","Africa","22.617252","1.07165878","1995"
"Liberia","Africa","25.3156643","1.14514916","1996"
"Liberia","Africa","27.0650144","1.14824253","1997"
"Liberia","Africa","29.3180857","1.15886664","1998"
"Liberia","Africa","31.4232699","1.16267133","1999"
"Liberia","Africa","33.9143112","1.18638111","2000"
"Liberia","Africa","35.5395794","1.19648155","2001"
"Liberia","Africa","37.7138921","1.23448297","2002"
"Liberia","Africa","38.535347","1.23348201","2003"
"Liberia","Africa","39.9693954","1.25099992","2004"
"Liberia","Africa","41.3464311","1.26089091","2005"
"Liberia","Africa","43.8546858","1.29537776","2006"
"Liberia","Africa","46.6172438","1.32704675","2007"
"Liberia","Africa","49.381214","1.35142616","2008"
"Liberia","Africa","52.3936785","1.37965349","2009"
"Liberia","Africa","55.2511463","1.40382495","2010"
"Liberia","Africa","58.4419844","1.43923679","2011"
"Liberia","Africa","61.1502883","1.46433416","2012"
"Liberia","Africa","64.1078143","1.49615662","2013"
"Liberia","Africa","66.7253803","1.51906847","2014"
"Liberia","Africa","69.9390221","1.55315201","2015"
"Liberia","Africa","73.5316875","1.59249206","2016"
"Libya","Africa","35.7234991","0.83613594","1990"
"Libya","Africa","37.3356259","0.85171385","1991"
"Libya","Africa","39.1401896","0.8690673","1992"
"Libya","Africa","41.150759","0.88872351","1993"
"Libya","Africa","43.1632416","0.90732703","1994"
"Libya","Africa","45.362457","0.92975641","1995"
"Libya","Africa","47.2398219","0.94373484","1996"
"Libya","Africa","49.7463353","0.97185284","1997"
"Libya","Africa","52.1243664","0.99824626","1998"
"Libya","Africa","54.8249408","1.03044325","1999"
"Libya","Africa","57.7165485","1.06476516","2000"
"Libya","Africa","60.3755082","1.09555184","2001"
"Libya","Africa","63.1555031","1.12708233","2002"
"Libya","Africa","65.9355621","1.15710401","2003"
"Libya","Africa","68.6060133","1.18434992","2004"
"Libya","Africa","71.1512791","1.20916314","2005"
"Libya","Africa","73.7700258","1.23485285","2006"
"Libya","Africa","76.8161964","1.26697914","2007"
"Libya","Africa","79.4911518","1.29400361","2008"
"Libya","Africa","81.9633737","1.3207849","2009"
"Libya","Africa","84.0741297","1.34633166","2010"
"Libya","Africa","86.9427577","1.39455459","2011"
"Libya","Africa","89.1428361","1.43686361","2012"
"Libya","Africa","91.0583433","1.47652787","2013"
"Libya","Africa","93.4401565","1.52226521","2014"
"Libya","Africa","96.4764322","1.57398467","2015"
"Libya","Africa","100.59075","1.63253126","2016"
"Lithuania","Europe","1160.02184","31.4287742","1990"
"Lithuania","Europe","1199.47749","32.4281292","1991"
"Lithuania","Europe","1188.81657","32.177235","1992"
"Lithuania","Europe","1249.83195","34.002695","1993"
"Lithuania","Europe","1330.70777","36.4664862","1994"
"Lithuania","Europe","1276.47828","35.2601061","1995"
"Lithuania","Europe","1117.59798","31.1109317","1996"
"Lithuania","Europe","934.53074","26.1974534","1997"
"Lithuania","Europe","825.015095","23.2787368","1998"
"Lithuania","Europe","739.017665","20.9955791","1999"
"Lithuania","Europe","711.189633","20.3342791","2000"
"Lithuania","Europe","756.024083","21.7786119","2001"
"Lithuania","Europe","743.26286","21.5809472","2002"
"Lithuania","Europe","758.065353","22.1896712","2003"
"Lithuania","Europe","762.546477","22.5674616","2004"
"Lithuania","Europe","797.722775","23.9810967","2005"
"Lithuania","Europe","821.007319","25.0654803","2006"
"Lithuania","Europe","838.886613","25.9097508","2007"
"Lithuania","Europe","796.817024","24.8639464","2008"
"Lithuania","Europe","707.986743","22.3363552","2009"
"Lithuania","Europe","677.249107","21.8082253","2010"
"Lithuania","Europe","639.987479","21.0724527","2011"
"Lithuania","Europe","617.135976","20.6034409","2012"
"Lithuania","Europe","608.752759","20.545702","2013"
"Lithuania","Europe","585.483457","19.9251981","2014"
"Lithuania","Europe","586.402074","20.1100702","2015"
"Lithuania","Europe","592.253172","20.4516222","2016"
"Luxembourg","Europe","26.0900024","6.85948911","1990"
"Luxembourg","Europe","27.2193097","7.06507878","1991"
"Luxembourg","Europe","28.2329089","7.23278969","1992"
"Luxembourg","Europe","28.9149956","7.3109871","1993"
"Luxembourg","Europe","29.9605764","7.47602489","1994"
"Luxembourg","Europe","30.8784127","7.5988809","1995"
"Luxembourg","Europe","31.8187112","7.72375979","1996"
"Luxembourg","Europe","32.7161602","7.84507276","1997"
"Luxembourg","Europe","33.4190287","7.91535804","1998"
"Luxembourg","Europe","33.4551979","7.81409817","1999"
"Luxembourg","Europe","33.7165421","7.75833655","2000"
"Luxembourg","Europe","34.0930454","7.74280782","2001"
"Luxembourg","Europe","33.8147667","7.59700701","2002"
"Luxembourg","Europe","34.6193551","7.68366688","2003"
"Luxembourg","Europe","35.1581852","7.69527038","2004"
"Luxembourg","Europe","35.4078342","7.63147983","2005"
"Luxembourg","Europe","35.3989337","7.50875627","2006"
"Luxembourg","Europe","35.5874006","7.43208255","2007"
"Luxembourg","Europe","35.71159","7.32610461","2008"
"Luxembourg","Europe","36.022568","7.25324935","2009"
"Luxembourg","Europe","36.2713579","7.17090409","2010"
"Luxembourg","Europe","37.1563562","7.18916656","2011"
"Luxembourg","Europe","37.822257","7.14791252","2012"
"Luxembourg","Europe","39.0302571","7.21074541","2013"
"Luxembourg","Europe","40.4393123","7.29935872","2014"
"Luxembourg","Europe","41.5865537","7.34117549","2015"
"Luxembourg","Europe","42.5946207","7.35416692","2016"
"Macedonia","Europe","24.5513881","1.23098226","1990"
"Macedonia","Europe","24.6597748","1.23970086","1991"
"Macedonia","Europe","24.9332169","1.25918356","1992"
"Macedonia","Europe","25.2255979","1.28088722","1993"
"Macedonia","Europe","25.0350144","1.27515018","1994"
"Macedonia","Europe","25.9728718","1.32294222","1995"
"Macedonia","Europe","26.8082927","1.36334172","1996"
"Macedonia","Europe","27.6627075","1.39928188","1997"
"Macedonia","Europe","29.4162264","1.4762135","1998"
"Macedonia","Europe","31.2257947","1.55498213","1999"
"Macedonia","Europe","32.6545539","1.61612044","2000"
"Macedonia","Europe","33.5713187","1.65478376","2001"
"Macedonia","Europe","34.8738312","1.71573464","2002"
"Macedonia","Europe","35.5287547","1.74578201","2003"
"Macedonia","Europe","35.3559615","1.73575786","2004"
"Macedonia","Europe","34.7344995","1.70315924","2005"
"Macedonia","Europe","33.6829113","1.65044616","2006"
"Macedonia","Europe","33.1575122","1.62129663","2007"
"Macedonia","Europe","32.4349828","1.58092145","2008"
"Macedonia","Europe","32.1529473","1.56156315","2009"
"Macedonia","Europe","31.9443204","1.54623416","2010"
"Macedonia","Europe","31.341923","1.51336484","2011"
"Macedonia","Europe","30.9196345","1.4907104","2012"
"Macedonia","Europe","31.122994","1.49960331","2013"
"Macedonia","Europe","31.5622443","1.52034509","2014"
"Macedonia","Europe","31.9914543","1.54032009","2015"
"Macedonia","Europe","32.3211548","1.55723547","2016"
"Madagascar","Africa","130.449218","1.12376368","1990"
"Madagascar","Africa","131.984329","1.10941026","1991"
"Madagascar","Africa","133.878341","1.09381802","1992"
"Madagascar","Africa","138.838084","1.09952762","1993"
"Madagascar","Africa","139.751257","1.07177571","1994"
"Madagascar","Africa","142.335146","1.05767635","1995"
"Madagascar","Africa","146.082121","1.05146159","1996"
"Madagascar","Africa","149.419077","1.04196782","1997"
"Madagascar","Africa","153.486713","1.03739499","1998"
"Madagascar","Africa","154.857995","1.01457361","1999"
"Madagascar","Africa","157.065226","0.99733577","2000"
"Madagascar","Africa","159.287703","0.98129856","2001"
"Madagascar","Africa","163.815012","0.97832093","2002"
"Madagascar","Africa","169.131327","0.97878143","2003"
"Madagascar","Africa","173.739394","0.97462881","2004"
"Madagascar","Africa","177.790229","0.96751314","2005"
"Madagascar","Africa","183.051221","0.96689137","2006"
"Madagascar","Africa","188.643031","0.96793797","2007"
"Madagascar","Africa","196.935515","0.9822124","2008"
"Madagascar","Africa","206.110602","0.99962259","2009"
"Madagascar","Africa","215.838901","1.01818902","2010"
"Madagascar","Africa","224.422664","1.03034732","2011"
"Madagascar","Africa","233.801426","1.04476708","2012"
"Madagascar","Africa","243.337323","1.05840442","2013"
"Madagascar","Africa","253.269311","1.07212972","2014"
"Madagascar","Africa","263.71002","1.08634522","2015"
"Madagascar","Africa","273.915207","1.09830446","2016"
"Malawi","Africa","92.787213","0.99186729","1990"
"Malawi","Africa","96.2720452","1.00619371","1991"
"Malawi","Africa","101.555417","1.04770103","1992"
"Malawi","Africa","105.847689","1.08394151","1993"
"Malawi","Africa","113.111514","1.15063202","1994"
"Malawi","Africa","117.919517","1.188596","1995"
"Malawi","Africa","123.379866","1.22347884","1996"
"Malawi","Africa","127.938354","1.24065362","1997"
"Malawi","Africa","134.556845","1.27105092","1998"
"Malawi","Africa","137.198474","1.26070125","1999"
"Malawi","Africa","137.66386","1.23081246","2000"
"Malawi","Africa","136.040202","1.18563914","2001"
"Malawi","Africa","136.001128","1.15503789","2002"
"Malawi","Africa","138.995558","1.14981257","2003"
"Malawi","Africa","142.874955","1.15058543","2004"
"Malawi","Africa","144.698188","1.13398262","2005"
"Malawi","Africa","149.471711","1.13912769","2006"
"Malawi","Africa","154.401198","1.14363633","2007"
"Malawi","Africa","160.879773","1.15737008","2008"
"Malawi","Africa","166.869751","1.16490804","2009"
"Malawi","Africa","174.257385","1.17928525","2010"
"Malawi","Africa","180.819013","1.18632837","2011"
"Malawi","Africa","186.611124","1.18500536","2012"
"Malawi","Africa","192.42058","1.18164307","2013"
"Malawi","Africa","199.551513","1.18540439","2014"
"Malawi","Africa","207.859198","1.19574496","2015"
"Malawi","Africa","216.814863","1.20817356","2016"
"Malaysia","Asia","465.362377","2.5554172","1990"
"Malaysia","Asia","478.170874","2.55600974","1991"
"Malaysia","Asia","492.427987","2.5645694","1992"
"Malaysia","Asia","504.564754","2.5620855","1993"
"Malaysia","Asia","519.917627","2.57492353","1994"
"Malaysia","Asia","536.226459","2.58959812","1995"
"Malaysia","Asia","553.075234","2.60539363","1996"
"Malaysia","Asia","571.05621","2.62558608","1997"
"Malaysia","Asia","591.502176","2.65535383","1998"
"Malaysia","Asia","609.542251","2.67161745","1999"
"Malaysia","Asia","632.63929","2.70896021","2000"
"Malaysia","Asia","638.242572","2.67673562","2001"
"Malaysia","Asia","641.785041","2.63918726","2002"
"Malaysia","Asia","646.544965","2.60806356","2003"
"Malaysia","Asia","650.527821","2.57546754","2004"
"Malaysia","Asia","655.440477","2.54769634","2005"
"Malaysia","Asia","661.17246","2.52347413","2006"
"Malaysia","Asia","667.551287","2.49807129","2007"
"Malaysia","Asia","681.504553","2.49916283","2008"
"Malaysia","Asia","705.115106","2.53553424","2009"
"Malaysia","Asia","730.0905","2.57714339","2010"
"Malaysia","Asia","760.258535","2.63414573","2011"
"Malaysia","Asia","790.850149","2.69775962","2012"
"Malaysia","Asia","818.482545","2.75514081","2013"
"Malaysia","Asia","847.946429","2.81966827","2014"
"Malaysia","Asia","878.28273","2.885321","2015"
"Malaysia","Asia","906.074525","2.94623854","2016"
"Maldives","Asia","1.69789908","0.84768683","1990"
"Maldives","Asia","1.7092883","0.82379715","1991"
"Maldives","Asia","1.74155986","0.81099134","1992"
"Maldives","Asia","1.76777887","0.79629377","1993"
"Maldives","Asia","1.78586355","0.77891909","1994"
"Maldives","Asia","1.78773173","0.75569862","1995"
"Maldives","Asia","1.80828319","0.74124002","1996"
"Maldives","Asia","1.84176587","0.73339945","1997"
"Maldives","Asia","1.84602841","0.71520957","1998"
"Maldives","Asia","1.88997892","0.71363631","1999"
"Maldives","Asia","1.96703605","0.72501317","2000"
"Maldives","Asia","2.01242651","0.72474225","2001"
"Maldives","Asia","2.05802803","0.72556111","2002"
"Maldives","Asia","2.09458219","0.72360844","2003"
"Maldives","Asia","2.10892218","0.71417235","2004"
"Maldives","Asia","2.15311536","0.71464907","2005"
"Maldives","Asia","2.1948326","0.71454005","2006"
"Maldives","Asia","2.24799792","0.71745458","2007"
"Maldives","Asia","2.32835469","0.72825459","2008"
"Maldives","Asia","2.41571475","0.74083808","2009"
"Maldives","Asia","2.50036634","0.75264004","2010"
"Maldives","Asia","2.50896382","0.74291928","2011"
"Maldives","Asia","2.61178729","0.76119377","2012"
"Maldives","Asia","2.69597165","0.7738511","2013"
"Maldives","Asia","2.80292246","0.79288314","2014"
"Maldives","Asia","2.92190359","0.81499365","2015"
"Maldives","Asia","3.04625114","0.83855337","2016"
"Mali","Africa","75.8994028","0.89773952","1990"
"Mali","Africa","74.8781051","0.8678757","1991"
"Mali","Africa","75.675709","0.85663552","1992"
"Mali","Africa","76.1756693","0.84019146","1993"
"Mali","Africa","77.9225657","0.83649587","1994"
"Mali","Africa","79.5584419","0.83117484","1995"
"Mali","Africa","80.5811228","0.82065707","1996"
"Mali","Africa","80.6644449","0.79967577","1997"
"Mali","Africa","80.7166154","0.77815517","1998"
"Mali","Africa","83.3937905","0.78122559","1999"
"Mali","Africa","88.1831029","0.80241881","2000"
"Mali","Africa","92.3959699","0.81690556","2001"
"Mali","Africa","97.7285043","0.83847217","2002"
"Mali","Africa","101.334801","0.84295594","2003"
"Mali","Africa","106.32301","0.85706742","2004"
"Mali","Africa","110.933792","0.86646193","2005"
"Mali","Africa","115.40021","0.87428257","2006"
"Mali","Africa","121.546136","0.89219399","2007"
"Mali","Africa","126.272231","0.89757675","2008"
"Mali","Africa","132.45895","0.91181387","2009"
"Mali","Africa","138.138909","0.92138504","2010"
"Mali","Africa","141.852004","0.91895873","2011"
"Mali","Africa","145.9536","0.91776416","2012"
"Mali","Africa","151.1713","0.92241076","2013"
"Mali","Africa","156.967138","0.92932455","2014"
"Mali","Africa","163.062424","0.93673731","2015"
"Mali","Africa","170.6037","0.95020921","2016"
"Malta","Europe","4.11400097","1.15464141","1990"
"Malta","Europe","4.40695956","1.22731649","1991"
"Malta","Europe","4.68915344","1.29362973","1992"
"Malta","Europe","4.91722252","1.34369921","1993"
"Malta","Europe","5.22077171","1.4142029","1994"
"Malta","Europe","5.5187744","1.48270003","1995"
"Malta","Europe","5.84799725","1.55771498","1996"
"Malta","Europe","6.18521929","1.63465762","1997"
"Malta","Europe","6.58726158","1.72812352","1998"
"Malta","Europe","6.89692234","1.79621114","1999"
"Malta","Europe","7.17598549","1.85640658","2000"
"Malta","Europe","7.30830675","1.88395863","2001"
"Malta","Europe","7.34251012","1.88633277","2002"
"Malta","Europe","7.44957716","1.90370706","2003"
"Malta","Europe","7.67311272","1.9488881","2004"
"Malta","Europe","7.90513362","1.99456615","2005"
"Malta","Europe","8.18527687","2.04871196","2006"
"Malta","Europe","8.54238575","2.12110073","2007"
"Malta","Europe","8.82851","2.17742352","2008"
"Malta","Europe","9.03206422","2.21347214","2009"
"Malta","Europe","9.10119852","2.21582301","2010"
"Malta","Europe","9.18112258","2.22178887","2011"
"Malta","Europe","9.29540341","2.23695392","2012"
"Malta","Europe","9.40406299","2.2542736","2013"
"Malta","Europe","9.49263343","2.26873528","2014"
"Malta","Europe","9.56200897","2.28083926","2015"
"Malta","Europe","9.66824117","2.30134121","2016"
"Marshall Islands","Oceania","0.4714874","1.05001898","1990"
"Marshall Islands","Oceania","0.4962557","1.07874663","1991"
"Marshall Islands","Oceania","0.51578162","1.10029891","1992"
"Marshall Islands","Oceania","0.52995094","1.11262984","1993"
"Marshall Islands","Oceania","0.53882553","1.11487611","1994"
"Marshall Islands","Oceania","0.55287899","1.12779142","1995"
"Marshall Islands","Oceania","0.56074304","1.12893798","1996"
"Marshall Islands","Oceania","0.57658162","1.14364106","1997"
"Marshall Islands","Oceania","0.58920268","1.1499604","1998"
"Marshall Islands","Oceania","0.59962212","1.15243508","1999"
"Marshall Islands","Oceania","0.61066864","1.15665264","2000"
"Marshall Islands","Oceania","0.62621157","1.16736147","2001"
"Marshall Islands","Oceania","0.64622589","1.18171687","2002"
"Marshall Islands","Oceania","0.66865778","1.19718527","2003"
"Marshall Islands","Oceania","0.69366988","1.21564605","2004"
"Marshall Islands","Oceania","0.71865156","1.23250429","2005"
"Marshall Islands","Oceania","0.74702942","1.25317231","2006"
"Marshall Islands","Oceania","0.76538599","1.25646072","2007"
"Marshall Islands","Oceania","0.7840642","1.26031064","2008"
"Marshall Islands","Oceania","0.80399919","1.26593133","2009"
"Marshall Islands","Oceania","0.82346105","1.2703386","2010"
"Marshall Islands","Oceania","0.84201084","1.27410916","2011"
"Marshall Islands","Oceania","0.86074776","1.27762298","2012"
"Marshall Islands","Oceania","0.8798375","1.28156939","2013"
"Marshall Islands","Oceania","0.89954829","1.28698733","2014"
"Marshall Islands","Oceania","0.91900293","1.29305724","2015"
"Marshall Islands","Oceania","0.96205557","1.29409498","2016"
"Mauritania","Africa","20.5087435","1.04210364","1990"
"Mauritania","Africa","20.5352726","1.01548982","1991"
"Mauritania","Africa","20.8825378","1.00404332","1992"
